type,height_ft,girth_ft
Oak,3.41251431622933,0.348738778184538
Oak,3.83935216967407,0.731510610240495
Oak,9.99424809653184,9.85312558510132
Oak,3.50058815088895,0.476666060925685
Oak,7.38101881470329,3.45667502560303
Oak,2.79790799051013,0.21305286226679
Oak,4.24679721344753,0.311831423671772
Oak,4.83346747490235,0.662257764835347
Oak,2.91903780364449,0.221651250241696
Oak,3.73267648978501,0.742376795791159
Oak,4.9340289545763,0.92125033760689
Oak,6.80940551417726,2.52231570309149
Oak,2.33808715325727,0.0886677335635495
Oak,4.25617186462675,0.526078595079182
Oak,7.08355535440229,3.3933004395421
Oak,3.90128944138682,0.45802543671422
Oak,5.55173066430043,2.33689823342612
Oak,6.27213963472167,1.35015938597946
Oak,5.65635954398542,1.24420117140056
Oak,6.75494069101502,3.74561988011331
Oak,4.72528787834939,0.30342084888908
Oak,4.13270781632404,0.902801838224289
Oak,1.4802675335221,0.00984600551558424
Oak,4.79051054672662,0.525215330106169
Oak,6.09574714051965,2.1388531760741
Oak,6.39808156775587,6.4987917418305
Oak,3.87181264689585,0.292798211280791
Oak,11.3467264863897,9.05449837419129
Oak,5.70499000999136,1.47544686759902
Oak,5.29947900600961,2.05641079585447
Oak,8.98304055231956,6.89210609561099
Oak,3.59150735430586,0.400290734724573
Oak,4.06351885782598,0.798378119318692
Oak,5.0256916816019,1.31497456172146
Oak,10.6092256989148,11.1353191050619
Oak,2.57791548569376,0.0917051531455895
Oak,4.5800122956596,2.00069975942335
Oak,5.95188847706773,2.04269087671864
Oak,5.74087001117479,2.31774342058068
Oak,3.14660879660045,0.121634306500008
Oak,5.04454335917041,1.23340101098829
Oak,3.04428896689661,0.160458731988289
Oak,6.94241657055043,2.82597423060978
Oak,8.23995846016845,7.42368692480405
Oak,1.79461984147085,0.0131887600029901
Oak,8.83300948515968,13.8661420190164
Oak,2.82332650318877,0.367244758334323
Oak,6.16486907972415,1.68744892849635
Oak,6.77564325683507,3.64856244629282
Oak,4.56028556171473,1.80625639234764
Oak,3.71490072982012,0.22989339645032
Oak,5.39553120456818,1.31466960362302
Oak,6.1197508945598,5.74453197266127
Oak,7.50983799468128,2.72235764694717
Oak,1.94313335859677,0.0535089973301828
Oak,2.35339133847542,0.0846545679191711
Oak,9.66163157431315,8.57628377599008
Oak,8.09647116966194,6.3807505299359
Oak,6.10981125420415,1.71782405348243
Oak,6.95033416866516,4.45638515266058
Oak,7.62789994648057,3.47580683412958
Oak,1.46820076033479,0.00577629184886153
Oak,8.33729989869116,8.69170333211131
Oak,3.99919411834327,0.746248159637614
Oak,5.56023785884414,1.50579450305727
Oak,4.36453965935183,0.416407584238173
Oak,7.47072921414508,3.26875582598996
Oak,4.25868496590977,0.305875182446769
Oak,6.34849464380774,1.21731079087656
Oak,4.17669736786933,0.87026684032953
Oak,3.02282191771105,0.0648898494614427
Oak,8.72915301566631,9.10794084937943
Oak,7.03315205074366,2.76088013794435
Oak,11.061714676209,8.93600479895231
Oak,5.15229582815904,0.983238188224682
Oak,8.39403070486299,5.64291705180421
Oak,4.39211377105204,1.85003859279873
Oak,2.71881577926972,0.26070010303262803
Oak,4.47816087128763,1.39477251288576
Oak,4.53066296528259,1.44619284116526
Oak,5.36174437990968,1.92021479030785
Oak,11.0009704927589,13.0256533251347
Oak,4.30270157822277,0.62434066565475
Oak,5.93705313140254,0.899717911227925
Oak,4.50228716113069,0.476008890372176
Oak,5.04731193641673,0.683058152767699
Oak,5.77805321132658,0.998614039678464
Oak,5.28729667608433,1.50368264201904
Oak,6.94286096514233,3.54285198527555
Oak,7.15718116385057,3.48006159660815
Oak,7.61946815874475,6.83658019180555
Oak,3.83787737086338,0.576307165536245
Oak,10.5766040728953,9.23313043810274
Oak,4.19545103171588,0.212266672007136
Oak,4.76226074982196,0.48389133631186
Oak,9.54509066367971,7.73775649779079
Oak,9.07374950177901,8.08922893532977
Oak,3.02671570242122,0.32955164686509
Oak,3.34468948039077,0.316121474793345
Oak,2.6751872903771,0.146734764048887
Oak,5.43675099793181,1.91134557928791
Oak,5.39433828320022,1.21170184089106
Oak,5.91279663085412,1.09146888461015
Oak,6.44765137624004,1.60696533301274
Oak,3.78958310167211,0.19871813495378
Oak,3.16395491322656,0.108051723470654
Oak,8.0228193916908,2.62759046857888
Oak,7.06614044067774,4.94200574078059
Oak,2.49538003962381,0.0483240242899569
Oak,4.78564538276904,1.11541197909048
Oak,3.30963758440538,0.663199043335152
Oak,1.92672525585632,0.0307241986729633
Oak,5.35789292978817,1.15448502340033
Oak,4.82089488803794,1.26508911703681
Oak,4.78075128934397,0.833071882285419
Oak,5.52332390930078,0.987573895002635
Oak,7.5069415985332,2.17116222487079
Oak,5.49654142284291,1.43368384354065
Oak,3.76428793515652,0.296284426830125
Oak,3.56459467471637,0.354683913507754
Oak,4.7055397419883,0.901351637774481
Oak,5.76731140434934,2.94035846879694
Oak,3.09766132692866,0.237184333891789
Oak,4.59312463876216,1.22050156914522
Oak,7.8059085026356,4.90866311042386
Oak,4.75679007914974,1.19408507118711
Oak,3.62481520423718,0.28132253841062
Oak,4.40332732854655,0.584494796461368
Oak,8.35410084387055,6.25579484341064
Oak,6.4413781621204,1.45371974176557
Oak,8.83700629481925,4.26293271901047
Oak,5.33076546817185,1.08022195711493
Oak,6.03983429323317,1.01383631362602
Oak,3.86614930531912,0.413098452476237
Oak,6.60760598872311,3.79092593203723
Oak,3.96007394934297,0.288198431513098
Oak,2.59930297224461,0.0993437450247862
Oak,5.30357356763493,0.600637161274831
Oak,7.23024264342571,3.08223696583711
Oak,8.55107434537219,13.175017353504
Oak,5.89849409466258,1.79790938099378
Oak,3.77797055419268,0.849485423442176
Oak,4.55535086734326,0.8231488265203
Oak,4.408799847281,0.577525859398045
Oak,4.0293041245142,0.725523924193029
Oak,6.91517955381554,3.9414713549092
Oak,2.88069516611905,0.108420458459131
Oak,7.45149184957571,5.55291521219644
Oak,7.44389950835762,5.35613374083174
Oak,2.87902563927856,0.16506757794012
Oak,6.7122543329702,2.36993730878587
Oak,3.86836021414611,0.591117651764095
Oak,7.37820729161684,6.49821337136598
Oak,3.4876238203037,0.314498697147729
Oak,8.3389676294296,4.1621403988184
Oak,5.609639446185,2.08096115357393
Oak,2.55373517592177,0.15289904816089
Oak,4.88326651055148,0.436265676868873
Oak,3.92269885882593,0.296782056568053
Oak,4.56580154287277,0.907980201757188
Oak,3.74157328301207,0.190321393331503
Oak,3.40565999772121,0.881644817199292
Oak,6.52701302356983,1.71336545804927
Oak,3.03007837190461,0.204619113514732
Oak,9.90321461027453,5.0303123866139
Oak,2.89553412262453,0.38765527905655
Oak,5.23824533162168,1.61226477358063
Oak,6.39098593393827,1.85454149882765
Oak,6.55114289033166,2.88015556373172
Oak,4.35131648010067,0.435005645275677
Oak,5.18645248360855,0.511710434741735
Oak,7.7843586080151,2.86873827776206
Oak,2.55668263028809,0.060447129358582
Oak,3.48836613752727,0.461951562348642
Oak,5.79496032862992,2.04833125337577
Oak,4.07393043312989,0.402194757959685
Oak,9.39660136709058,8.1594224501732
Oak,6.81743140681052,4.79652144850171
Oak,5.16896218313577,0.700084741704246
Oak,2.49699999124535,0.110554593081275
Oak,5.06046061802286,0.670407873872037
Oak,4.32202058180187,0.812989045006296
Oak,4.76980584712764,1.4735779042526
Oak,2.90173774485011,0.117392927810238
Oak,6.29073822115305,2.72730002181734
Oak,3.09869417876073,0.0662567867650157
Oak,4.5053196363064,0.787627274574426
Oak,5.9601222834825,2.11156100802068
Oak,3.48551412086404,0.332604517724469
Oak,6.53985750134534,4.42074566660956
Oak,2.72689191326396,0.0744941942312125
Oak,1.3709293319326,0.0190523299927057
Oak,6.19389162913633,1.35460152798507
Oak,7.3633928204402,1.83844023171063
Oak,4.38329721580618,1.68257530952048
Oak,6.30659954668656,3.24082555328349
Oak,2.93620720024729,0.211377916561992
Oak,4.71563609175569,1.06459599860921
Oak,2.04487294574594,0.0377443966979468
Oak,8.61402608627511,10.6640041156258
Oak,8.19921843135098,2.78099816376721
Oak,4.93742612946112,0.558826257798407
Oak,4.92384004280511,0.670054562567238
Oak,2.4874621419703,0.105476964413491
Oak,7.19526963196693,1.22694533673545
Oak,4.53756822742513,0.64892374224729
Oak,3.69505935718139,0.174145390110913
Oak,2.60954533292302,0.084083414093382
Oak,4.35529428115239,0.290245462605191
Oak,3.38187676031111,0.419460572999046
Oak,4.16450991371538,0.453817981102624
Oak,2.853973963558,0.123616377913335
Oak,4.96328825796634,0.646065805049563
Oak,8.20274139265993,2.80446568515283
Oak,1.50879442363712,0.0106752480119482
Oak,4.05817189048012,0.348895301261909
Oak,3.66330894164588,0.383293065967737
Oak,2.84698230893982,0.115980057645751
Oak,10.192760863698,6.43403682129151
Oak,2.60563524693263,0.0900031511780379
Oak,5.78959329181623,2.16634764162803
Oak,7.38341469279948,2.11946979002884
Oak,5.42760260230832,2.0719965010461
Oak,3.34132645186419,0.325599529613075
Oak,7.71264186905843,9.01958146172115
Oak,5.40863433368458,1.11803430320323
Oak,3.0638706266263,0.210442422602846
Oak,2.63851881125254,0.0687638730479423
Oak,3.65821625574679,0.201346257143582
Oak,2.12743193196026,0.0778798884470824
Oak,6.39178085943996,1.21287858250918
Oak,5.76787786419167,2.15544075645912
Oak,2.6804217739253,0.079255887782274
Oak,2.04351919583352,0.0257050661656288
Oak,4.73924871394377,1.58050480910867
Oak,8.44985512029319,6.60965234133864
Oak,6.70185166801875,3.22581128265344
Oak,3.98457971330016,0.48079571348796
Oak,3.40511950218314,0.339545224913
Oak,5.66478401247665,2.99073421459202
Oak,5.37576993115296,1.30653276628187
Oak,6.6820905060519,4.78049468458456
Oak,4.16687444167775,0.177212869757458
Oak,7.56555538549163,5.67048946698056
Oak,3.41041868351432,0.307537129408141
Oak,4.29399035209975,0.6226238520403
Oak,7.03287517175199,3.48341466791819
Oak,7.88795321511862,4.00729225788932
Oak,2.04771288971545,0.0314134252946402
Oak,5.25300828463758,1.92678958149094
Oak,6.61798542985531,2.43526359624678
Oak,2.56333366714418,0.158083558480989
Oak,6.2387146822194,1.80407768578665
Oak,3.41456315904038,0.160684135071319
Oak,7.99872207114121,10.0119423072692
Oak,6.40717241321716,2.26049392820345
Oak,7.12492772662758,5.98954220260745
Oak,5.28583826071973,0.683142967928457
Oak,7.4421717970219,4.72676196938612
Oak,9.4421937992443,8.07895325281982
Oak,4.93504359397235,1.70117876473548
Oak,1.77484236341125,0.0324408016112614
Oak,5.07312081743721,0.821555514446588
Oak,5.49644954924464,2.14937477997754
Oak,4.65479902743634,1.05950177100227
Oak,6.49572646516649,1.28503037083047
Oak,7.96352957415284,8.76289425547561
Oak,3.93888696814822,0.623918974477168
Oak,4.36667569541141,0.558763083142502
Oak,6.00535169175204,5.38156979160039
Oak,3.88083569379254,0.61836014723519
Oak,5.21462978631874,0.902693950064273
Oak,2.02594888832434,0.0613442590735376
Oak,2.98531429155893,0.190799430791325
Oak,2.71280707377453,0.104232234371679
Oak,3.37477843274347,0.0554195963606944
Oak,3.63336558905963,0.260865331004711
Oak,5.962536256046,1.85313002364469
Oak,7.85945813331578,6.7707255010595
Oak,3.57678881287156,0.352565684589417
Oak,3.15938249726773,0.214596127209679
Oak,3.09479746564299,0.358140996986969
Oak,4.13097207374866,0.488136575638155
Oak,4.47882600043266,0.411800119477213
Oak,6.24731653568777,1.7192439887413
Oak,4.31226097233736,0.535308850735836
Oak,1.91987145091354,0.0255612713369954
Oak,4.79383574334485,0.362524410605902
Oak,8.63788397910793,8.92333960297007
Oak,8.65546207975235,9.8263643688458
Oak,3.47678120073374,0.194322960842125
Oak,2.45140290043943,0.096162625773743
Oak,4.63965422843897,0.659380017288054
Oak,4.78057079845463,1.10370564993739
Oak,6.06854870809259,2.35943843556192
Oak,2.37772767681449,0.0542741995289417
Oak,3.57541273010122,0.214964530941009
Oak,2.4596965006824,0.102177881180081
Oak,3.63371683961023,0.201577578232073
Oak,5.2812884838705,0.865873887419451
Oak,2.66703130113179,0.199381673957804
Oak,6.56094716184573,2.76562382823138
Oak,5.7126656975449,1.28711096601954
Oak,3.29706112883733,0.131722511039667
Oak,5.54925897115977,1.9697742904257
Oak,7.05644948399411,2.58593320015514
Oak,8.15059014381682,5.79107194625194
Oak,4.53315270020902,1.19384565277197
Oak,4.78897583433865,0.763517444301047
Oak,4.80426746199813,1.36404004133218
Oak,9.71096425527857,6.11545624979651
Oak,8.39429800121989,2.75796348539264
Oak,7.34260757312033,4.44427243398664
Oak,4.38027971389726,1.05746428056072
Oak,5.93770054573386,1.42132736254961
Oak,6.02043775465792,1.68869930151782
Oak,3.09481964864063,0.274198520233285
Oak,2.25584419738408,0.0477749103311384
Oak,6.71948532604202,1.68069088527703
Oak,2.47233830771459,0.0558127256548385
Oak,5.00387833937926,0.910935137878415
Oak,5.61073256514772,0.730478731400958
Oak,6.48251428402411,3.55981551742052
Oak,5.45575993057522,1.73771908539938
Oak,3.56778966464899,0.436698929689529
Oak,7.87486606919566,9.91027875650068
Oak,7.50249588893505,7.98642942052482
